13,1,0.002967,1.08E-31,8.53E-18,0.04,0.3,0.66,0,608.1963
13,1,0.003908,1.01E-29,8.61E-16,0.04,0.3,0.66,0,608.1963
13,1,0.005497,1.63E-29,2.39E-15,0.04,0.3,0.66,0,608.1938
13,1,0.006438,5.07E-31,7.12E-17,0.04,0.3,0.66,0,608.1938
13,1,0.008814,3.02E-38,2.22E-16,0.04,0.3,0.66,0,4157.9068
13,1,0.009778,1.64E-36,1.33E-14,0.04,0.3,0.66,0,4157.9058
13,3,0.009943,2.34E-31,1.22E-13,0.095,0.3,0.66,0,0.0006
13,3,0.010108,2.24E-31,2.37E-13,0.095,0.3,0.66,0,0.0002
13,3,0.010345,2.94E-31,3.17E-13,0.095,0.3,0.66,0,0
13,3,0.010348,5.68E-31,3.07E-13,0.095,0.3,0.66,0,0.0002
13,3,0.010353,1.33E-30,4.80E-13,0.095,0.3,0.66,0,0.0006
13,3,0.010585,2.46E-31,1.36E-13,0.095,0.3,0.66,0,0
13,3,0.010757,2.74E-31,1.03E-13,0.095,0.3,0.66,0,0.0002
13,1,0.011296,2.68E-36,2.06E-14,0.04,0.3,0.66,0,4157.9068
13,1,0.01226,5.85E-38,4.88E-16,0.04,0.3,0.66,0,4157.9058
13,1,0.01257,1.08E-89,6.69E-13,0.095,0.3,0.66,0,30080.6021
13,1,0.016784,1.74E-85,1.83E-12,0.095,0.3,0.66,0,28234.073
13,1,0.018751,3.61E-90,1.26E-12,0.095,0.3,0.66,0,30210.5499
13,1,0.020603,6.09E-81,3.72E-12,0.095,0.3,0.66,0,26185.7906
13,1,0.02281,1.43E-44,3.78E-15,0.04,0.3,0.66,0,7542.3139
13,1,0.023807,6.85E-43,1.89E-13,0.04,0.3,0.66,0,7542.3129
13,1,0.024351,4.77E-76,6.57E-12,0.095,0.3,0.66,0,23949.8212
13,1,0.024621,2.21E-90,5.96E-13,0.086,0.3,0.66,0,30243.8767
13,1,0.025253,9.46E-43,2.27E-13,0.04,0.3,0.66,0,7542.3139
13,1,0.02625,1.89E-44,4.71E-15,0.04,0.3,0.66,0,7542.3129
13,1,0.028074,8.24E-71,1.05E-11,0.095,0.3,0.66,0,21536.2016
13,1,0.031722,3.11E-65,1.57E-11,0.095,0.3,0.66,0,18951.8589
13,1,0.031814,5.34E-96,1.47E-12,0.065,0.3,0.66,0,33180.579
13,1,0.035473,2.53E-59,2.23E-11,0.095,0.3,0.66,0,16201.3093
13,1,0.035737,1.33E-92,5.24E-12,0.086,0.3,0.66,0,31750.7969
13,1,0.03672,5.82E-49,7.03E-13,0.04,0.3,0.66,0,10763.2523
13,1,0.039234,4.44E-53,3.05E-11,0.095,0.3,0.66,0,13287.1654
13,3,0.039556,8.43E-31,1.45E-12,0.086,0.3,0.66,0,46.3865
13,3,0.039594,8.28E-31,2.14E-12,0.086,0.3,0.66,0,46.3864
13,3,0.039713,4.37E-30,1.14E-11,0.086,0.3,0.66,0,46.3862
13,3,0.03972,6.13E-30,1.06E-11,0.086,0.3,0.66,0,46.3864
13,3,0.039731,9.57E-30,1.24E-11,0.086,0.3,0.66,0,46.3865
13,3,0.039839,8.38E-31,1.46E-12,0.086,0.3,0.66,0,46.3862
13,3,0.039894,8.57E-31,1.12E-12,0.086,0.3,0.66,0,46.3864
13,1,0.040867,1.77E-90,7.53E-13,0.053,0.3,0.66,0,30376.2562
13,1,0.043147,1.69E-46,4.07E-11,0.095,0.3,0.66,0,10210.5459
13,1,0.045744,8.07E-41,8.00E-12,0.095,0.3,0.66,0,6971.3478
13,1,0.04617,3.13E-55,1.36E-12,0.04,0.3,0.66,0,13821.7423
13,1,0.047128,4.28E-40,4.37E-11,0.095,0.3,0.66,0,6971.3464
13,1,0.04718,7.72E-40,4.74E-11,0.095,0.3,0.66,0,6971.3478
13,1,0.047949,7.73E-89,1.55E-11,0.086,0.3,0.66,0,30129.45
13,1,0.048563,9.09E-41,5.74E-12,0.095,0.3,0.66,0,6971.3464
13,1,0.049682,1.44E-33,1.02E-11,0.095,0.3,0.66,0,3568.4733
13,1,0.051267,7.69E-33,5.60E-11,0.095,0.3,0.66,0,3568.4717
13,1,0.051326,1.39E-32,6.07E-11,0.095,0.3,0.66,0,3568.4733
13,1,0.052016,1.44E-77,1.59E-12,0.04,0.3,0.66,0,24410.0955
13,2,0.052846,1.12E-28,1.24E-11,0.095,0.3,0.66,0,0.0018
13,1,0.05291,1.64E-33,7.39E-12,0.095,0.3,0.66,0,3568.4717
13,1,0.053778,5.71E-26,1.28E-11,0.095,0.3,0.66,0,0.0018
13,2,0.054623,5.98E-28,6.83E-11,0.095,0.3,0.66,0,0
13,2,0.054688,1.08E-27,7.40E-11,0.095,0.3,0.66,0,0.0018
13,1,0.055006,3.32E-61,2.23E-12,0.04,0.3,0.66,0,16717.7559
13,1,0.055552,3.05E-25,7.05E-11,0.095,0.3,0.66,0,0
13,1,0.055617,5.50E-25,7.64E-11,0.095,0.3,0.66,0,0.0018
13,1,0.05641,2.95E-85,3.93E-11,0.095,0.3,0.66,0,28364.6259
13,2,0.056466,1.28E-28,9.05E-12,0.095,0.3,0.66,0,0
13,1,0.057391,6.50E-26,9.32E-12,0.095,0.3,0.66,0,0
13,1,0.058785,9.92E-96,5.69E-12,0.053,0.3,0.66,0,33250.9777
13,1,0.059388,2.29E-72,2.54E-12,0.04,0.3,0.66,0,22015.7393
13,1,0.060889,6.65E-67,2.90E-12,0.04,0.3,0.66,0,19450.0289
13,1,0.06375,1.21E-84,4.17E-11,0.086,0.3,0.66,0,28286.8477
13,1,0.072182,1.48E-95,4.31E-11,0.095,0.3,0.66,0,33212.3645
13,1,0.073442,1.82E-93,3.45E-12,0.053,0.3,0.66,0,31984.1559
13,1,0.073998,5.02E-86,5.27E-12,0.053,0.3,0.66,0,28545.0588
13,1,0.074758,1.21E-80,1.01E-10,0.095,0.3,0.66,0,26316.4837
13,1,0.077907,4.12E-80,8.35E-11,0.086,0.3,0.66,0,26242.1488
13,1,0.084299,3.91E-92,3.70E-11,0.065,0.3,0.66,0,31812.9545
13,1,0.088879,9.60E-76,1.82E-10,0.095,0.3,0.66,0,24080.3548
13,1,0.09166,3.14E-75,1.45E-10,0.086,0.3,0.66,0,24009.5197
13,1,0.093716,1.32E-95,1.53E-11,0.04,0.3,0.66,0,33336.6983
13,3,0.094093,1.41E-30,7.92E-12,0.065,0.3,0.66,0,111.4515
13,3,0.094101,1.42E-30,5.99E-12,0.065,0.3,0.66,0,111.4515
13,3,0.094132,1.58E-29,8.92E-11,0.065,0.3,0.66,0,111.4514
13,3,0.094145,2.02E-29,8.52E-11,0.065,0.3,0.66,0,111.4515
13,3,0.094163,2.73E-29,9.24E-11,0.065,0.3,0.66,0,111.4515
13,3,0.094183,1.41E-30,5.96E-12,0.065,0.3,0.66,0,111.4514
13,3,0.094206,1.42E-30,4.81E-12,0.065,0.3,0.66,0,111.4515
13,1,0.094519,2.11E-77,7.25E-12,0.04,0.3,0.66,0,24559.0357
13,1,0.095405,4.27E-82,6.75E-12,0.04,0.3,0.66,0,26765.5398
13,1,0.095793,3.02E-85,4.07E-11,0.086,0.3,0.66,0,28400.9001
13,1,0.100844,1.61E-70,2.78E-10,0.095,0.3,0.66,0,21666.3938
13,3,0.103079,1.39E-29,2.83E-10,0.095,0.3,0.66,0,130.9923
13,3,0.103192,1.74E-30,3.55E-11,0.095,0.3,0.66,0,130.9922
13,1,0.103652,2.97E-72,1.03E-11,0.04,0.3,0.66,0,22173.4559
13,3,0.103777,1.76E-29,1.81E-10,0.095,0.3,0.66,0,130.9923
13,3,0.10389,1.41E-29,1.45E-10,0.095,0.3,0.66,0,130.9922
13,1,0.104507,1.86E-85,2.45E-11,0.065,0.3,0.66,0,28461.1482
13,1,0.105185,5.30E-70,2.29E-10,0.086,0.3,0.66,0,21599.075
13,1,0.111229,5.81E-65,3.86E-10,0.095,0.3,0.66,0,19081.5976
13,1,0.112751,2.19E-88,1.08E-10,0.065,0.3,0.66,0,30197.8887
13,1,0.115765,2.74E-81,2.28E-11,0.053,0.3,0.66,0,26510.532
13,1,0.115975,3.05E-86,1.06E-11,0.04,0.3,0.66,0,28782.1846
13,1,0.1183,1.94E-64,3.35E-10,0.086,0.3,0.66,0,19017.7965
13,1,0.118599,1.03E-66,1.64E-11,0.04,0.3,0.66,0,19616.2562
13,1,0.12001,4.43E-59,4.95E-10,0.095,0.3,0.66,0,16330.5267
13,1,0.122414,8.51E-90,1.40E-11,0.04,0.3,0.66,0,30474.6182
13,1,0.127962,7.25E-53,6.07E-10,0.095,0.3,0.66,0,13415.821
13,1,0.128732,1.25E-80,1.09E-10,0.086,0.3,0.66,0,26355.5014
13,3,0.130339,5.86E-32,1.04E-11,0.04,0.3,0.66,0,956.688
13,3,0.130565,6.54E-32,1.04E-11,0.04,0.3,0.66,0,956.6882
13,3,0.130816,7.40E-32,1.06E-11,0.04,0.3,0.66,0,956.6883
13,1,0.131659,1.54E-58,4.69E-10,0.086,0.3,0.66,0,16270.241
13,3,0.133633,9.66E-33,8.45E-12,0.04,0.3,0.66,0,1362.4119
13,3,0.133867,8.81E-33,8.41E-12,0.04,0.3,0.66,0,1362.4115
13,3,0.134083,8.09E-33,8.52E-12,0.04,0.3,0.66,0,1362.4111
13,1,0.134771,1.37E-95,3.18E-11,0.04,0.3,0.66,0,33437.4903
13,1,0.136072,2.58E-46,7.34E-10,0.095,0.3,0.66,0,10338.6181
13,1,0.141209,4.76E-40,8.13E-10,0.095,0.3,0.66,0,7098.8327
13,1,0.14145,8.61E-61,2.90E-11,0.04,0.3,0.66,0,16892.3342
13,1,0.141984,2.22E-76,4.59E-11,0.053,0.3,0.66,0,24287.2508
13,1,0.144098,9.92E-40,5.76E-10,0.095,0.3,0.66,0,7098.8327
13,1,0.144718,5.00E-40,2.92E-10,0.095,0.3,0.66,0,7098.8321
13,1,0.14492,2.63E-52,6.30E-10,0.086,0.3,0.66,0,13359.0534
13,1,0.145641,8.21E-81,7.40E-11,0.065,0.3,0.66,0,26420.2989
13,1,0.148405,8.03E-33,9.41E-10,0.095,0.3,0.66,0,3695.3571
13,1,0.148635,4.15E-93,1.96E-11,0.04,0.3,0.66,0,32072.6984
13,1,0.149084,2.29E-95,7.83E-11,0.086,0.3,0.66,0,33238.5988
13,1,0.149199,3.31E-84,2.86E-10,0.065,0.3,0.66,0,28360.8515
